transaction_id,client_id,amount,transaction_type,timestamp,client_country,counterparty_country,ofac_match_flag,fatf_country_flag,structuring_pattern_flag,rapid_movement_flag,trade_mispricing_flag,transaction_risk_score,client_risk_score,overall_risk_score,anomaly_flag,risk_level,case_id,status,priority,investigator
4246,254,672.85,Wire,2025-09-02 00:48:44,North Korea,Sudan,1,0,0,0,0,40,50.0,90.0,1,HIGH,CASE-00156,OPEN,HIGH,Unassigned
4313,1250,66622.28,ACH,2025-08-10 22:53:33,Afghanistan,United States,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-00157,OPEN,MEDIUM,Unassigned
4319,751,2063.44,SWIFT,2025-08-07 00:14:47,Russia,Afghanistan,0,0,0,0,0,0,50.0,50.0,1,MEDIUM,CASE-00158,OPEN,MEDIUM,Unassigned
4333,1785,3917.6,Check,2025-07-19 19:43:16,United States,Syria,1,0,0,0,0,40,50.0,90.0,-1,HIGH,CASE-00159,OPEN,HIGH,Unassigned
4367,1465,57842.09,Wire,2025-07-18 15:54:23,Lebanon,Switzerland,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-00160,OPEN,MEDIUM,Unassigned
4378,908,28025.61,Check,2025-08-13 18:50:59,France,China,0,0,0,1,0,15,25.0,40.0,-1,MEDIUM,CASE-00161,OPEN,MEDIUM,Unassigned
4406,998,54173.1,Wire,2025-09-05 03:58:42,Sudan,Switzerland,0,0,0,0,0,0,10.0,10.0,-1,LOW,CASE-00162,OPEN,MEDIUM,Unassigned
4432,751,4270.26,Wire,2025-08-25 23:14:45,Russia,Syria,1,0,0,0,0,40,50.0,90.0,-1,HIGH,CASE-00163,OPEN,HIGH,Unassigned
4474,1779,9009.65,Wire,2025-07-09 03:07:38,Lebanon,Sudan,1,0,1,0,0,55,30.0,85.0,-1,HIGH,CASE-00164,OPEN,HIGH,Unassigned
4479,1879,14014.62,Wire,2025-09-04 19:28:37,Australia,Venezuela,1,0,0,0,0,40,30.0,70.0,-1,HIGH,CASE-00165,OPEN,HIGH,Unassigned
4496,1849,472.64,ACH,2025-08-10 12:32:03,North Korea,Syria,1,0,0,0,0,40,50.0,90.0,1,HIGH,CASE-00166,OPEN,HIGH,Unassigned
4511,1632,243.24,Wire,2025-09-17 20:48:03,Russia,Sudan,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00167,OPEN,HIGH,Unassigned
4519,731,593.41,SWIFT,2025-07-29 18:51:29,Syria,Russia,1,0,0,0,0,40,55.0,95.0,1,HIGH,CASE-00168,OPEN,HIGH,Unassigned
4528,1702,18710.08,Check,2025-07-07 00:25:22,Switzerland,Syria,1,0,0,0,0,40,30.0,70.0,-1,HIGH,CASE-00169,OPEN,HIGH,Unassigned
4553,205,53997.77,SWIFT,2025-08-23 04:20:19,Iran,Germany,0,0,0,0,0,0,20.0,20.0,-1,LOW,CASE-00170,OPEN,MEDIUM,Unassigned
4579,1503,5874.58,SWIFT,2025-08-06 17:37:16,Venezuela,Afghanistan,0,0,0,0,0,0,55.0,55.0,1,MEDIUM,CASE-00171,OPEN,MEDIUM,Unassigned
4607,1361,47064.09,ACH,2025-08-24 20:12:19,India,Canada,0,0,0,0,0,0,25.0,25.0,-1,LOW,CASE-00172,OPEN,MEDIUM,Unassigned
4608,310,12373.15,Check,2025-08-16 17:25:34,Canada,Iran,1,1,0,0,0,60,30.0,90.0,-1,HIGH,CASE-00173,OPEN,HIGH,Unassigned
4656,472,55570.0,SWIFT,2025-08-19 22:07:36,Switzerland,Netherlands,0,0,0,0,0,0,20.0,20.0,-1,LOW,CASE-00174,OPEN,MEDIUM,Unassigned
4670,196,603.77,ACH,2025-09-09 05:21:52,North Korea,North Korea,1,1,0,0,0,60,20.0,80.0,1,HIGH,CASE-00175,OPEN,HIGH,Unassigned
4708,944,6877.28,ACH,2025-07-07 01:48:06,Australia,Sudan,1,0,0,0,0,40,55.0,95.0,-1,HIGH,CASE-00176,OPEN,HIGH,Unassigned
4712,784,93826.38,SWIFT,2025-08-17 23:58:09,France,Australia,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-00177,OPEN,MEDIUM,Unassigned
4740,1593,3500.13,Check,2025-09-10 16:18:18,France,North Korea,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-00178,OPEN,HIGH,Unassigned
4792,1601,3231.78,Wire,2025-09-14 19:07:17,Syria,Switzerland,0,0,0,1,0,15,35.0,50.0,1,MEDIUM,CASE-00179,OPEN,MEDIUM,Unassigned
4824,1849,43605.83,ACH,2025-09-23 06:29:51,North Korea,Syria,1,0,0,0,0,40,50.0,90.0,-1,HIGH,CASE-00180,OPEN,HIGH,Unassigned
4877,665,9.36,SWIFT,2025-07-17 10:56:26,Lebanon,North Korea,1,1,0,0,0,60,55.0,115.0,-1,HIGH,CASE-00181,OPEN,HIGH,Unassigned
4928,233,24940.9,ACH,2025-09-24 16:49:23,Iran,Japan,0,0,0,0,0,0,45.0,45.0,-1,MEDIUM,CASE-00182,OPEN,MEDIUM,Unassigned
4929,734,9217.95,Check,2025-07-13 23:34:34,United Kingdom,United Kingdom,0,0,1,1,0,30,25.0,55.0,1,MEDIUM,CASE-00183,OPEN,MEDIUM,Unassigned
4934,1245,113592.17,Check,2025-09-09 19:13:20,Canada,United States,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-00184,OPEN,MEDIUM,Unassigned
4946,1788,3506.53,Check,2025-07-15 22:50:44,Venezuela,Syria,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00185,OPEN,HIGH,Unassigned
4950,1794,2210.89,Check,2025-09-23 05:46:32,United Arab Emirates,North Korea,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-00186,OPEN,MEDIUM,Unassigned
4960,832,532.72,Wire,2025-09-29 22:59:35,Sudan,Iran,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-00187,OPEN,HIGH,Unassigned
5040,1879,4571.6,Wire,2025-07-18 11:24:29,Australia,Syria,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00188,OPEN,HIGH,Unassigned
5049,1219,6083.52,Wire,2025-09-22 11:51:46,Syria,Lebanon,0,0,0,0,0,0,50.0,50.0,1,MEDIUM,CASE-00189,OPEN,MEDIUM,Unassigned
5052,1976,80317.91,SWIFT,2025-08-16 22:58:12,India,United Kingdom,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-00190,OPEN,MEDIUM,Unassigned
5053,601,56887.8,Wire,2025-08-18 10:23:35,Switzerland,United States,0,0,0,0,0,0,20.0,20.0,-1,LOW,CASE-00191,OPEN,MEDIUM,Unassigned
5060,752,67730.65,Check,2025-08-31 21:19:47,Russia,India,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-00192,OPEN,MEDIUM,Unassigned
5087,3,1615.44,Check,2025-08-22 21:23:07,United Arab Emirates,Syria,1,0,0,0,0,40,40.0,80.0,1,HIGH,CASE-00193,OPEN,HIGH,Unassigned
5091,175,90516.94,Check,2025-07-21 20:52:42,Japan,Australia,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-00194,OPEN,MEDIUM,Unassigned
5093,1779,19134.0,Wire,2025-07-16 02:30:01,Lebanon,Russia,1,0,0,0,0,40,30.0,70.0,-1,HIGH,CASE-00195,OPEN,HIGH,Unassigned
5150,414,121396.1,SWIFT,2025-09-24 14:50:10,United Kingdom,France,0,0,0,1,0,15,0.0,15.0,-1,LOW,CASE-00196,OPEN,MEDIUM,Unassigned
5182,1779,2241.19,Check,2025-09-06 03:24:14,Lebanon,Venezuela,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00197,OPEN,HIGH,Unassigned
5190,634,89833.97,Wire,2025-08-25 02:56:26,Lebanon,Canada,0,0,0,0,0,0,25.0,25.0,-1,LOW,CASE-00198,OPEN,MEDIUM,Unassigned
5203,1140,137775.63,Wire,2025-09-08 12:31:16,Singapore,Switzerland,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-00199,OPEN,MEDIUM,Unassigned
5217,751,10677.91,ACH,2025-07-06 16:50:57,Russia,Afghanistan,0,0,0,0,0,0,50.0,50.0,1,MEDIUM,CASE-00200,OPEN,MEDIUM,Unassigned
5220,1952,57477.58,Wire,2025-09-28 20:17:37,United Kingdom,Japan,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-00201,OPEN,MEDIUM,Unassigned
5221,1433,423.21,ACH,2025-07-18 17:59:55,Venezuela,Syria,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00202,OPEN,HIGH,Unassigned
5235,1472,54908.62,Check,2025-09-02 16:17:54,Germany,Sudan,1,0,0,0,0,40,0.0,40.0,-1,MEDIUM,CASE-00203,OPEN,MEDIUM,Unassigned
5239,403,952.49,ACH,2025-07-23 02:22:28,Syria,North Korea,1,1,0,1,0,75,65.0,140.0,-1,HIGH,CASE-00204,OPEN,HIGH,Unassigned
5256,1216,2497.26,ACH,2025-07-29 07:28:14,China,Sudan,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00205,OPEN,HIGH,Unassigned
5258,771,2577.46,ACH,2025-07-06 09:42:54,North Korea,Venezuela,1,0,0,0,0,40,20.0,60.0,1,MEDIUM,CASE-00206,OPEN,MEDIUM,Unassigned
5264,1186,1823.09,Check,2025-08-12 11:42:32,India,Syria,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00207,OPEN,HIGH,Unassigned
5274,1773,2529.58,Wire,2025-07-04 04:28:15,Australia,Russia,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00208,OPEN,HIGH,Unassigned
5289,864,260.86,ACH,2025-09-12 13:39:31,Australia,Syria,1,0,0,0,0,40,10.0,50.0,1,MEDIUM,CASE-00209,OPEN,MEDIUM,Unassigned
5315,620,70725.14,Wire,2025-08-31 10:44:58,Lebanon,Australia,0,0,0,0,0,0,10.0,10.0,-1,LOW,CASE-00210,OPEN,MEDIUM,Unassigned
5350,1350,968.65,ACH,2025-09-15 00:41:14,Singapore,Syria,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00211,OPEN,HIGH,Unassigned
5374,768,29723.79,Check,2025-07-18 21:39:10,Switzerland,Iran,1,1,0,0,0,60,30.0,90.0,-1,HIGH,CASE-00212,OPEN,HIGH,Unassigned
5383,1782,798.94,ACH,2025-09-08 21:59:38,India,Iran,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-00213,OPEN,HIGH,Unassigned
5400,1571,1540.06,SWIFT,2025-08-11 19:28:07,Switzerland,Russia,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00214,OPEN,HIGH,Unassigned
5401,1702,967.87,Check,2025-08-27 15:18:50,Switzerland,Sudan,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00215,OPEN,HIGH,Unassigned
5409,157,35708.79,Wire,2025-07-05 01:26:09,United Arab Emirates,North Korea,1,1,0,0,0,60,0.0,60.0,-1,MEDIUM,CASE-00216,OPEN,MEDIUM,Unassigned
5415,847,8056.17,SWIFT,2025-09-22 19:48:49,Lebanon,Sudan,1,0,0,1,0,55,0.0,55.0,1,MEDIUM,CASE-00217,OPEN,MEDIUM,Unassigned
5440,1161,9221.22,Wire,2025-09-14 19:55:28,Iran,Singapore,0,0,1,0,0,15,45.0,60.0,1,MEDIUM,CASE-00218,OPEN,MEDIUM,Unassigned
5459,154,114.24,ACH,2025-07-24 21:16:59,Switzerland,United Kingdom,0,0,0,1,0,15,35.0,50.0,1,MEDIUM,CASE-00219,OPEN,MEDIUM,Unassigned
5460,665,2802.29,Wire,2025-07-22 20:19:21,Lebanon,Afghanistan,0,0,0,0,0,0,55.0,55.0,1,MEDIUM,CASE-00220,OPEN,MEDIUM,Unassigned
5471,151,133409.07,Check,2025-08-20 16:58:52,United Arab Emirates,Canada,0,0,0,0,0,0,10.0,10.0,-1,LOW,CASE-00221,OPEN,MEDIUM,Unassigned
5484,362,76344.23,Check,2025-09-03 21:17:28,Switzerland,Germany,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-00222,OPEN,MEDIUM,Unassigned
5487,1705,88084.14,SWIFT,2025-07-23 05:32:40,Singapore,Switzerland,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-00223,OPEN,MEDIUM,Unassigned
5490,1879,42327.48,Check,2025-09-22 00:12:10,Australia,Iran,1,1,0,0,0,60,30.0,90.0,-1,HIGH,CASE-00224,OPEN,HIGH,Unassigned
5492,179,41589.86,ACH,2025-09-21 19:17:53,Iran,United States,0,0,0,0,0,0,45.0,45.0,-1,MEDIUM,CASE-00225,OPEN,MEDIUM,Unassigned
5500,1433,28450.97,ACH,2025-07-03 11:56:39,Venezuela,Venezuela,1,0,0,0,0,40,30.0,70.0,-1,HIGH,CASE-00226,OPEN,HIGH,Unassigned
5511,425,65494.55,Check,2025-09-10 21:40:24,Syria,United States,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-00227,OPEN,MEDIUM,Unassigned
5531,1667,89802.1,Wire,2025-08-14 13:43:01,Sudan,China,0,0,0,0,0,0,20.0,20.0,-1,LOW,CASE-00228,OPEN,MEDIUM,Unassigned
5547,822,3781.7,SWIFT,2025-07-19 07:38:58,Lebanon,Syria,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00229,OPEN,HIGH,Unassigned
5563,1773,37919.45,Wire,2025-09-03 22:15:19,Australia,Lebanon,0,0,0,0,0,0,30.0,30.0,-1,LOW,CASE-00230,OPEN,MEDIUM,Unassigned
5584,1215,26187.66,Wire,2025-09-20 15:00:23,Lebanon,Russia,1,0,0,0,0,40,30.0,70.0,-1,HIGH,CASE-00231,OPEN,HIGH,Unassigned
5586,1433,1677.44,ACH,2025-08-19 02:27:19,Venezuela,Sudan,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00232,OPEN,HIGH,Unassigned
5587,233,48682.29,Check,2025-09-25 13:43:05,Iran,Singapore,0,0,0,0,0,0,45.0,45.0,-1,MEDIUM,CASE-00233,OPEN,MEDIUM,Unassigned
5604,1326,56142.25,SWIFT,2025-07-28 15:20:05,United Arab Emirates,Germany,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-00234,OPEN,MEDIUM,Unassigned
5607,911,4647.4,ACH,2025-09-18 20:11:29,Venezuela,Sudan,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00235,OPEN,HIGH,Unassigned
5682,1476,95171.6,ACH,2025-08-31 06:22:38,Switzerland,Afghanistan,0,0,0,0,0,0,10.0,10.0,-1,LOW,CASE-00236,OPEN,MEDIUM,Unassigned
5706,1849,82.28,Wire,2025-08-02 12:36:37,North Korea,Russia,1,0,0,0,0,40,50.0,90.0,1,HIGH,CASE-00237,OPEN,HIGH,Unassigned
5708,1538,2026.12,SWIFT,2025-07-13 17:44:57,Afghanistan,Sudan,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00238,OPEN,HIGH,Unassigned
5714,866,657.99,SWIFT,2025-08-12 18:49:53,North Korea,Sudan,1,0,0,0,0,40,20.0,60.0,1,MEDIUM,CASE-00239,OPEN,MEDIUM,Unassigned
5755,1788,2068.68,ACH,2025-08-02 09:09:59,Venezuela,Venezuela,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00240,OPEN,HIGH,Unassigned
5761,1036,36490.45,ACH,2025-08-31 20:24:09,Germany,United Kingdom,0,0,0,0,0,0,35.0,35.0,-1,LOW,CASE-00241,OPEN,MEDIUM,Unassigned
5771,701,1263.63,Check,2025-09-22 03:58:55,Switzerland,Russia,1,0,0,0,0,40,10.0,50.0,1,MEDIUM,CASE-00242,OPEN,MEDIUM,Unassigned
5782,886,8760.62,Wire,2025-08-13 19:40:34,North Korea,Canada,0,0,0,0,0,0,65.0,65.0,1,MEDIUM,CASE-00243,OPEN,MEDIUM,Unassigned
5826,1728,3261.91,ACH,2025-08-29 07:34:15,Russia,Venezuela,1,0,0,0,0,40,20.0,60.0,1,MEDIUM,CASE-00244,OPEN,MEDIUM,Unassigned
5829,781,66317.18,Wire,2025-09-26 19:48:30,Russia,Singapore,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-00245,OPEN,MEDIUM,Unassigned
5851,1849,6841.07,ACH,2025-07-19 22:54:43,North Korea,Sudan,1,0,0,1,0,55,50.0,105.0,-1,HIGH,CASE-00246,OPEN,HIGH,Unassigned
5884,751,6206.29,Wire,2025-09-19 03:44:00,Russia,Russia,1,0,0,0,0,40,50.0,90.0,-1,HIGH,CASE-00247,OPEN,HIGH,Unassigned
5938,1467,59210.24,Check,2025-09-07 15:26:41,France,China,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-00248,OPEN,MEDIUM,Unassigned
5979,1819,19389.38,Check,2025-09-17 16:55:28,Russia,India,0,0,0,0,0,0,45.0,45.0,-1,MEDIUM,CASE-00249,OPEN,MEDIUM,Unassigned
5997,677,86584.98,Check,2025-08-29 07:52:27,Afghanistan,United States,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-00250,OPEN,MEDIUM,Unassigned
6011,1216,1479.62,Wire,2025-09-30 18:34:54,China,Venezuela,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00251,OPEN,HIGH,Unassigned
6029,15,60596.09,Check,2025-07-14 05:56:58,Singapore,Switzerland,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-00252,OPEN,MEDIUM,Unassigned
6083,1779,128.25,SWIFT,2025-07-22 12:37:41,Lebanon,Russia,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00253,OPEN,HIGH,Unassigned
6107,1389,596.45,ACH,2025-09-09 11:12:19,United Kingdom,Iran,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-00254,OPEN,MEDIUM,Unassigned
6119,845,137936.61,Check,2025-08-27 23:48:06,Netherlands,France,0,0,0,0,0,0,25.0,25.0,-1,LOW,CASE-00255,OPEN,MEDIUM,Unassigned
6124,1754,764.28,Check,2025-08-12 11:29:45,United States,North Korea,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-00256,OPEN,HIGH,Unassigned
6153,886,1559.09,Check,2025-07-15 00:30:57,North Korea,United States,0,0,0,0,0,0,65.0,65.0,1,MEDIUM,CASE-00257,OPEN,MEDIUM,Unassigned
6174,130,42096.59,Check,2025-09-01 15:11:00,Iran,United States,0,0,0,0,0,0,45.0,45.0,-1,MEDIUM,CASE-00258,OPEN,MEDIUM,Unassigned
6178,1323,323.18,ACH,2025-07-17 04:27:52,Syria,Russia,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00259,OPEN,HIGH,Unassigned
6189,3,14419.58,ACH,2025-09-23 23:35:47,United Arab Emirates,Venezuela,1,0,0,0,0,40,40.0,80.0,-1,HIGH,CASE-00260,OPEN,HIGH,Unassigned
6196,886,5850.56,Wire,2025-08-04 12:23:40,North Korea,United States,0,0,0,0,0,0,65.0,65.0,1,MEDIUM,CASE-00261,OPEN,MEDIUM,Unassigned
6206,423,27747.97,SWIFT,2025-08-22 08:56:09,India,Netherlands,0,0,0,1,0,15,25.0,40.0,-1,MEDIUM,CASE-00262,OPEN,MEDIUM,Unassigned
6237,310,3384.24,SWIFT,2025-08-02 21:13:34,Canada,Iran,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-00263,OPEN,HIGH,Unassigned
6254,1773,1568.16,Wire,2025-08-07 20:03:23,Australia,Syria,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00264,OPEN,HIGH,Unassigned
6260,1323,8246.83,Check,2025-07-18 18:28:22,Syria,North Korea,1,1,0,0,0,60,30.0,90.0,-1,HIGH,CASE-00265,OPEN,HIGH,Unassigned
6309,403,33861.54,ACH,2025-09-25 04:58:14,Syria,North Korea,1,1,0,0,0,60,65.0,125.0,-1,HIGH,CASE-00266,OPEN,HIGH,Unassigned
6325,97,8330.86,Wire,2025-07-23 13:35:35,Syria,Sudan,1,0,0,0,0,40,50.0,90.0,-1,HIGH,CASE-00267,OPEN,HIGH,Unassigned
6331,1934,124952.44,Check,2025-09-15 02:45:26,United Kingdom,Japan,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-00268,OPEN,MEDIUM,Unassigned
6336,844,119467.79,SWIFT,2025-09-12 22:17:01,Switzerland,Russia,1,0,0,0,0,40,0.0,40.0,-1,MEDIUM,CASE-00269,OPEN,MEDIUM,Unassigned
6376,1323,878.63,SWIFT,2025-08-07 00:34:51,Syria,Venezuela,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00270,OPEN,HIGH,Unassigned
6438,24,121909.03,Wire,2025-08-08 21:58:57,Syria,United Arab Emirates,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-00271,OPEN,MEDIUM,Unassigned
6454,1395,1524.75,ACH,2025-07-05 03:32:56,Iran,Switzerland,0,0,0,1,0,15,45.0,60.0,1,MEDIUM,CASE-00272,OPEN,MEDIUM,Unassigned
6491,1027,1302.03,Wire,2025-07-03 00:07:32,Russia,Russia,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00273,OPEN,HIGH,Unassigned
6513,562,66627.45,Check,2025-09-23 01:53:02,Singapore,Iran,1,1,0,0,0,60,30.0,90.0,-1,HIGH,CASE-00274,OPEN,HIGH,Unassigned
6517,1941,1242.19,Check,2025-09-13 07:48:19,North Korea,North Korea,1,1,0,0,0,60,20.0,80.0,1,HIGH,CASE-00275,OPEN,HIGH,Unassigned
6591,403,744.9,SWIFT,2025-07-22 13:11:04,Syria,Iran,1,1,0,0,0,60,65.0,125.0,-1,HIGH,CASE-00276,OPEN,HIGH,Unassigned
6708,1222,2146.1,ACH,2025-07-06 01:53:13,United Arab Emirates,Sudan,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00277,OPEN,HIGH,Unassigned
6723,403,2254.03,Check,2025-09-25 19:46:36,Syria,Syria,1,0,0,0,0,40,65.0,105.0,-1,HIGH,CASE-00278,OPEN,HIGH,Unassigned
6729,1100,35826.13,Wire,2025-07-09 00:35:02,China,Switzerland,0,0,0,0,0,0,35.0,35.0,-1,LOW,CASE-00279,OPEN,MEDIUM,Unassigned
6740,387,519.4,ACH,2025-08-13 00:44:08,Japan,Iran,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-00280,OPEN,MEDIUM,Unassigned
6759,1026,3369.99,Check,2025-07-04 14:11:39,India,Syria,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00281,OPEN,HIGH,Unassigned
6797,1048,53646.16,Check,2025-08-16 14:45:28,Iran,Switzerland,0,0,0,0,0,0,20.0,20.0,-1,LOW,CASE-00282,OPEN,MEDIUM,Unassigned
6820,1222,287.08,Wire,2025-07-08 09:39:44,United Arab Emirates,Russia,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00283,OPEN,HIGH,Unassigned
6837,1987,58708.86,ACH,2025-09-20 20:38:45,North Korea,United States,0,0,0,0,0,0,20.0,20.0,-1,LOW,CASE-00284,OPEN,MEDIUM,Unassigned
6876,1485,88969.61,ACH,2025-08-25 12:38:03,Afghanistan,Germany,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-00285,OPEN,MEDIUM,Unassigned
6877,483,60215.89,ACH,2025-07-24 22:31:43,United States,India,0,0,0,0,0,0,10.0,10.0,-1,LOW,CASE-00286,OPEN,MEDIUM,Unassigned
6887,356,62010.27,ACH,2025-07-04 07:28:54,North Korea,Singapore,0,0,0,0,0,0,20.0,20.0,-1,LOW,CASE-00287,OPEN,MEDIUM,Unassigned
6931,569,2153.56,ACH,2025-09-08 03:49:22,Syria,Venezuela,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00288,OPEN,HIGH,Unassigned
6942,562,264.24,Wire,2025-07-10 11:35:01,Singapore,Russia,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00289,OPEN,HIGH,Unassigned
6944,1593,2648.91,SWIFT,2025-07-22 22:39:30,France,Venezuela,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00290,OPEN,HIGH,Unassigned
6946,976,3419.94,Wire,2025-09-03 07:24:16,Sudan,Russia,1,0,0,0,0,40,25.0,65.0,1,MEDIUM,CASE-00291,OPEN,MEDIUM,Unassigned
6978,638,63350.51,ACH,2025-07-16 12:26:24,Lebanon,United Arab Emirates,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-00292,OPEN,MEDIUM,Unassigned
7049,1219,622.06,ACH,2025-08-01 19:33:18,Syria,Sudan,1,0,0,0,0,40,50.0,90.0,1,HIGH,CASE-00293,OPEN,HIGH,Unassigned
7070,361,110678.9,ACH,2025-08-14 00:00:43,United Arab Emirates,Switzerland,0,0,0,0,1,10,25.0,35.0,-1,LOW,CASE-00294,OPEN,MEDIUM,Unassigned
7127,1849,4771.3,ACH,2025-09-13 00:38:41,North Korea,Russia,1,0,0,0,0,40,50.0,90.0,-1,HIGH,CASE-00295,OPEN,HIGH,Unassigned
7130,708,39913.85,Check,2025-07-24 12:58:08,China,Iran,1,1,0,0,0,60,20.0,80.0,-1,HIGH,CASE-00296,OPEN,HIGH,Unassigned
7151,618,60385.16,Wire,2025-08-14 03:45:30,Netherlands,France,0,0,0,0,0,0,0.0,0.0,-1,LOW,CASE-00297,OPEN,MEDIUM,Unassigned
7154,1785,2742.86,SWIFT,2025-09-20 10:13:47,United States,North Korea,1,1,0,0,0,60,50.0,110.0,-1,HIGH,CASE-00298,OPEN,HIGH,Unassigned
7180,164,3494.35,SWIFT,2025-09-04 00:35:10,United States,North Korea,1,1,0,0,0,60,40.0,100.0,-1,HIGH,CASE-00299,OPEN,HIGH,Unassigned
7203,1206,3183.56,ACH,2025-07-30 03:41:45,Japan,Syria,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00300,OPEN,HIGH,Unassigned
7220,1900,728.27,ACH,2025-08-20 10:12:44,Netherlands,Iran,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-00301,OPEN,MEDIUM,Unassigned
7239,751,636.31,ACH,2025-09-21 22:24:40,Russia,Sudan,1,0,0,1,0,55,50.0,105.0,-1,HIGH,CASE-00302,OPEN,HIGH,Unassigned
7263,1591,444.76,Wire,2025-09-22 23:51:25,Iran,Russia,1,0,0,0,0,40,20.0,60.0,1,MEDIUM,CASE-00303,OPEN,MEDIUM,Unassigned
7351,495,2731.41,Wire,2025-09-27 17:50:31,Canada,North Korea,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-00304,OPEN,MEDIUM,Unassigned
7362,1879,1030.48,ACH,2025-08-05 14:52:55,Australia,Iran,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-00305,OPEN,HIGH,Unassigned
7371,665,521.04,Wire,2025-07-25 14:03:38,Lebanon,North Korea,1,1,0,0,0,60,55.0,115.0,-1,HIGH,CASE-00306,OPEN,HIGH,Unassigned
7387,1779,737.47,SWIFT,2025-07-03 16:41:26,Lebanon,Syria,1,0,0,0,0,40,30.0,70.0,1,HIGH,CASE-00307,OPEN,HIGH,Unassigned
7409,295,123188.63,Wire,2025-08-18 14:12:52,North Korea,United States,0,0,0,0,0,0,20.0,20.0,-1,LOW,CASE-00308,OPEN,MEDIUM,Unassigned
7432,1660,24087.97,Wire,2025-08-15 10:50:54,Russia,Syria,1,0,0,1,0,55,30.0,85.0,-1,HIGH,CASE-00309,OPEN,HIGH,Unassigned
7439,832,1911.65,Wire,2025-08-15 03:18:30,Sudan,Iran,1,1,0,0,0,60,30.0,90.0,1,HIGH,CASE-00310,OPEN,HIGH,Unassigned
7504,1154,2157.59,ACH,2025-07-12 05:47:26,Venezuela,North Korea,1,1,0,0,0,60,0.0,60.0,1,MEDIUM,CASE-00311,OPEN,MEDIUM,Unassigned
